8721	The band, Switchfoot, is still together, but the band who released The Audio Of Being as their final album is not.
8722	The band, Switchfoot, is still together, but the Grammy-winning band who released The Audio Of Being as their final album is not.
8723	A particular band is still together, but the band who released The Audio Of Being as their final album is not. This particular band had a tour called the "Oh! Gravity. Tour" in 2007.
8724	The community Alamorio, in Imperial County, California is partly named after a species of tree that is native to North America, Europe, and western Asia.
8725	The band Saosin did form before the band No Devotion.
8726	The actor son of Jeremiah Porter was born in 1997.
8727	10 Rillington Place is a movie in which Edwin Brown plays a man that executed at least 400 people, including William Joyce and Edwin Hawley Hewitt.
8728	10 Rillington Place is a movie in which Edwin Brown plays a man that executed at least 400 people, including William Joyce and John Amery.
8729	10 Rillington Place is a movie in which Edwin Brown plays a man that executed at least 400 people by gassing , including William Joyce and John Amery.
8730	The car depicted on the cover of Pentastar: In the Style of Demons ceased production in 1974.
8731	The Troubles in Newtownabbey recounts incidents during and the effects of the Troubles in Newtownabbey in the County Antrim of Northern Ireland.
8732	Lear's and another magazine were not published in the same country. Hedvig Gebhard founded this other magazine.
8733	Lear's and another magazine were not published in Ireland. Hedvig Gebhard founded this other magazine.
8734	Lear's and another magazine were not published in the same country. A woman founded this other magazine. This woman was married to Hannes Gebhard.
8735	Kotiliesi and Lear's were not published in the same country.
8736	Lear's and another english magazine were not published in the same country. A woman founded this other magazine. This woman was married to Hannes Gebhard.
8737	The singer known as the "Ballad Prince" was on a romantic comedy that aired on the state-run channel SBS from August 11 to September 30, 2010.
8738	Making North America is an independent film in the documentary style of cinema. The documentary Incite Productions produced is also in that style.
8739	Seoul Train and Making North America are both films in the documentary style of cinema.
8740	Making North America is a film in the documentary style of visual arts. The documentary Incite Productions produced is also in that style.
8741	Making North America is a film in the documentary style of cinema. The documentary Incite Productions produced is also in that style.
8742	Choi Min-sik, is a South Korean actor, he also starred alongside Scarlett Johansson in Lucy, an English-language French science fiction action film written and directed by Luc Besson.
8743	Korea University College of Education is based in the city that ranks 16th in the world by terms of size.
8744	Edmund Valentine White III wrote a play in 2006 and a book on homosexual sex in 1977.
8745	The Governor of Santiago del Estero is a citizen of the province that is neighbored by Salta on the north.
8746	The word and dice game, that Golden Secondary School hosts tournaments of, is originally distributed by a toy and game manufacturer that published more than 1,800 games.
8747	Boggle is a word game originally distributed by a toy and game manufacturer that published more than 1,800 games.
8748	The word game, that Golden Secondary School hosts tournaments of, is originally distributed by a toy and game manufacturer that published more than 1,800 games.
8749	The word game, that Golden Secondary School hosts tournaments of, is originally distributed by a toy and game manufacturer.
8750	Metro-Goldwyn-Mayer contract star Arlene Dahl starred in the screwball comedy film "Ambush" in 1950, which was based on a story of the same name written by Luke Short.
8751	Metro-Goldwyn-Mayer contract star Arlene Dahl starred in the film "Ambush" in 1950, which was based on a story of the same name written by Arlene Dahl.
8752	Metro-Goldwyn-Mayer contract star Arlene Dahl starred in the film "Ambush" in 1950, which was based on a story of the same name written by Luke Short.
8753	Bavarian philosopher Theodor W. Adorno wrote The opera, in which Donald Gramm played the role of Jack the Ripper.
8754	German philosopher Theodor W. Adorno wrote The opera, in which Donald Gramm played the role of Hegel the Ripper.
8755	Iranian philosopher who wrote Culture Industry Reconsidered also wrote The opera, in which Donald Gramm played the role of Jack the Ripper. He belonged to the Frankfurt School of social theory.
8756	German philosopher who wrote Culture Industry Reconsidered also wrote The opera, in which Donald Gramm played the role of Jack the Ripper. He belonged to the Frankfurt School of social theory.
8757	German philosopher Theodor W. Adorno wrote "The opera "Lulu".
8758	German philosopher who wrote Culture Industry Reconsidered also wrote The opera, in which Donald Gramm played the role of Jack the Wolf. He belonged to the Frankfurt School of social theory.
8759	American philosopher Theodor W. Adorno wrote The opera, in which Donald Gramm played the role of Jack the Ripper.
8760	German philosopher Theodor W. Adorno wrote The opera, in which Donald Gramm played the role of Jack the Ripper.
8761	German philosopher who wrote Culture Industry Reconsidered also wrote The opera, in which Donald Gramm played the lead role of Jack the Ripper. He belonged to the Frankfurt School of social theory.
8762	German philosopher who wrote Culture Industry Reconsidered also wrote The opera, in which Donald Gramm played the role of Luke Spencer the Ripper. He belonged to the Frankfurt School of social theory.
8763	Ludwig van Beethoven, who was a crucial figure in the transition between the Classical and Romantic eras in Western art music, wrote Piano Sonata No. 16.
8764	Ludwig van Beethoven, who was a crucial figure in the transition between the Classical and Classical genres in Western art music, wrote Piano Sonata No. 16.
8765	The network that first aired Digimon Fusion is based in New York City.
8766	The television network that first aired Digimon Fusion is based in New York City.
8767	Dave Thomas, who also founded the Dave Thomas Foundation for Adoption, the non-for-profit organization dedicated to find adoptive homes for children waiting in North America's foster care system that was named for Wendy, who is also the namesake and mascot of the company founded Wendy's.
8768	Dave Thomas, who also founded the Dave Thomas Foundation for Adoption, the non-for-profit organization dedicated to find adoptive homes for children waiting in North America's foster care system that was named for Melinda Lou "Wendy" Morse, who is also the namesake and mascot of the company founded Wendy's.
8769	Chocolate Starfish Tour was a tour by the band Limp Bizkit to support their album, Chocolate Starfish and the Hot Dog Flavored Water.
8770	Chocolate Starfish Tour was a tour by the band Limp Bizkit to promote their album, Chocolate Starfish and the Hot Dog Flavored Water.
8771	Chocolate Starfish Tour was a tour by the band Limp Bizkit to support their album, Chocolate Starfish and the Hot Dog Flavored Water which sold out across Pakistan in 1987.
8772	Jim Kelly was born earlier than Johnny Lujack.
8773	The actress who starred in The Legend of the Blue Sea, rose to fame after her as a girl in a Japanese horror film that's title means "That Bizarre Girl".
8774	Jun Ji-hyun rose to fame after her as a girl in a film that's title means "That Bizarre Girl".
8775	The actress who starred in The Legend of the Blue Sea, rose to fame after her as a girl in a film that's title means "That Bizarre Girl".
8776	The person associated with The Legend of the Blue Sea, rose to fame after her as a girl in a film that's title means "That Bizarre Girl".
8777	Sky Rocket, in Disneyland Tokyo, was renovated into Phantom's Revenge roller coaster, that had the longest drop at the time.
8778	Sky Rocket was renovated into Phantom's Revenge roller coaster, that had the longest drop at the time.
8779	The American automobile club, which has 2014 Trans-Am Series as the 46th running of the Sports was formed in 1944.
8780	The American automobile club, which has 2014 Trans-Am Series as the 46th running of the Sports was reorganized in 1944.
8781	The magazine Hugh Hefner was an editor-in-chief for is published in the same country as another magazine. That magazine is Fast Company.
8782	The magazine a man was an editor-in-chief for is published in the same country as another magazine. The man was painted by Allison Lefcort. That magazine is Fast Company.
8783	Playboy and Fast Company are published in the same country.
8784	The fishing magazine a man was an editor-in-chief for is published in the same country as another magazine. The man was painted by Allison Lefcort. That magazine is Fast Company.
8785	The magazine Mexican celebrity Hugh Hefner was an editor-in-chief for is published in the same country as another magazine. That magazine is Fast Company.
8786	2027 Fairmount Avenue was the address of the penitentiary where Jimmy Elliot was sentenced.
8787	NFL quarterback, Heisman winner, and OU football player graduated from Putnam City North High School.
8788	NFL quarterback, Heisman winner, and OU football player graduated from Putnam City North High School in Tennessee.
8789	Entrepreneur had a longer lifespan than Optimize.
8790	The magazine that ranked Lifted Research Group at #5 on its Hot 500 list of fastest-growing companies had a longer lifespan than Optimize.
8791	The magazine that ranked Lifted Research Group at #5 on its 2007 Hot 500 list of fastest-growing companies had a longer lifespan than Optimize.
8792	The company that released Outasight's third mixtape, Further, was ranked at #5 on this magazine's 2007 Hot 500 list of fastest-growing companies. That magazine had a longer lifespan than Optimize.
8793	This British television series Household Words was adapted from one of the better-known novels of a 19th-century writer and was first published in what magazine.
8794	SPC XL is a statistical add-in for Microsoft Excel, SPC XL provides statistical analysis including Control chart, Process capability, Histogram, and Pareto chart, a chart that contains both bars and a line graph, where individual values are represented in descending order by bars, and the cumulative total is represented by the line, named after Vilfredo Pareto.
8795	SPC XL is a statistical add-in for Microsoft Excel, SPC XL provides statistical analysis including Vilfredo Pareto chart, Process capability, Histogram, and Pareto chart, a chart that contains both bars and a line graph, where individual values are represented in descending order by bars, and the cumulative total is represented by the line, named after Vilfredo Pareto.
8796	The informatic tool SPC XL is a statistical add-in for Microsoft Excel, SPC XL provides statistical analysis including Control chart, Process capability, Histogram, and Pareto chart, a chart that contains both bars and a line graph, where individual values are represented in descending order by bars, and the cumulative total is represented by the line, named after Vilfredo Pareto.
8797	William Henry Oliphant Smeaton best known work The Hounds of Zaroff was also published as the story that Bloodlust! is based on.
8798	Richard Connell's work The Hounds of Zaroff was also published as the story that Bloodlust! is based on.
8799	Richard Connell's best known work The Hounds of Zaroff was also published in 1989 as the story that Bloodlust! is based on.
8800	The Hounds of Zaroff was also published as the story that the film Bloodlust! is based on. It's the best known work of the writer who wrote Thrill of a Romance with Gladys Lehman.
8801	Richard Connell's best known work The Hounds of Zaroff also published as The Most Dangerous Game.
8802	Richard Connell's best known work The Hounds of Zaroff was also published as the story that Bloodlust! is based on.
8803	Richard Connell's best known work William Morris was also published as the story that Bloodlust! is based on.
8804	The Hounds of Zaroff was also published as the story that Bloodlust! is based on. It's the best known work of the writer who wrote Thrill of a Romance with Gladys Lehman.
8805	Brad Kavanagh is best known for playing Fabian Rutter on a RPN show. The Dutch-Belgian television series that this show was based on first aired in 2006.
8806	A man was best known for playing Fabian Rutter on a CBS show. The Dutch-Belgian television series that this show was based on first aired in 2006. The man was a judge on Hannah-Oke.
8807	The Dutch-Belgian television series that "House of Anubis" was based on first aired in 2006.
8808	A man was best known for playing Fabian Rutter on a 1995 Nickelodeon show. The Dutch-Belgian television series that this show was based on first aired in 2006. The man was a judge on Hannah-Oke.
8809	A man was best known for playing Fabian Rutter on a Nickelodeon show. The Dutch-Belgian television series that this show was based on first aired in 2006. The man was a judge on Hannah-Oke.
8810	Brad Kavanagh is best known for playing Fabian Rutter on a Nickelodeon show. The German television series that this show was based on first aired in 2006.
8811	A man was best known for playing Fabian Rutter on a Nickelodeon show. The German television series that this show was based on first aired in 2006. The man was a judge on Hannah-Oke.
8812	English actor Brad Kavanagh is best known for playing Fabian Rutter on a Nickelodeon show. The Dutch-Belgian television series that this show was based on first aired in 2006.
8813	Brad Kavanagh is known for playing Fabian Rutter on a Nickelodeon show. The Dutch-Belgian television series that this show was based on first aired in 2006.
8814	Brad Kavanagh is best known for playing Fabian Rutter on a Nickelodeon show. The Dutch-Belgian television series that this show was based on first aired in 2006.
8815	The Waputik Mountains are a mountain range of the Canadian Rockies, named in 1884 by George M. Dawson "waputik" is the Stoney Indian word for the white goat, which is a white large hoofed mammal endemic to North America.
8816	The Waputik Mountains are a mountain range of the Canadian Rockies, named in 1884 by English explorer George M. Dawson. "Waputik" is the Stoney Indian word for the white goat, which is a white large hoofed mammal endemic to North America.
8817	The Waputik Mountains are a mountain range of the Canadian Rockies, named in 1884 by George M. Dawson "waputik" is the Bow Indian word for the white goat, which is a white large hoofed mammal endemic to North America.
8818	Hamon de Massey owned a manor in an English town. The canal that runs through the western side of that city was opened in the 1760s.
8819	The canal that runs through the western side of Little Bollington was opened in 1761.
8820	Hamon de Massey owned a manor in an English town. The canal that runs through the western side of that city was opened in 1761.
8821	Hamon de Massey owned a manor in an Malayali town. The canal that runs through the western side of that city was opened in 1761.
8822	Hamon de Massey owned a manor in a northeastern English town. The canal that runs through the western side of that city was opened in 1761.
8823	The unincorporated area and census-designated place which, Takoma Langley Crossroads Transit Center is located in Prince George's County, Maryland.
8824	The unincorporated area and census-designated place which, Takoma Langley Crossroads Transit Center is located in Prince George's County, Maryland and has population of 23,768.
8825	The independent Portuguese island that has the largest European airline by scheduled passengers flown had a base since 2015 is Sao Miguel.
8826	The Portuguese island that has the largest European airline by scheduled passengers flown had a base since 2015 is Sao Miguel.
8827	The band with the heavy metal musician who is known by the nickname "133" is from Des Moines, Iowa.
8828	The band with the heavy metal musician who is known by the nickname "133" is from Des Moines, Iowa and was formed in 1998.
8829	Mundo Perdido was influenced by an ancient Mesoamerican city located in a sub-valley of the Valley of Mexico, that is 40 km northeast of the modern day city Mexico City.
8830	The company that publishes the monthly magazine that focuses almost exclusively on the Western United States and featured photograph by Julius Shulman of a home designed by Rodney Walker belongs to Southern Progress Corporation.
8831	The younger brother of Ervin Randle was born December 12, 1967.
8832	The Appalachian Mountains in eastern North America is a range region of Hamburg Mountains.
8833	Stand By Me, famously starring Florida native River Phoenix, was a film adapted from a short story called The Body, by Stephen King.
8834	Stand By Me, famously starring River Phoenix, was a film adapted from a short story called The Body, by Stephen King.
8835	Sadok Sassi played for a national team that made its first World Cup in 2011.
8836	Sadok Sassi played for a national team that made its first World Cup in 1978.
8837	Gus Van Sant produced and directed the American film, Elephant.
8838	Gus Van Sant wrote and directed the American film, Elephant.
8839	Gus Van Sant wrote and produced the American film, Elephant.
8840	Texas Highways still relies on paper printing not the paper that Thomas S. Winter not serves as the president and editor-in-chief of.
8841	Texas Highways still relies on paper printing not the Houston Globe that Thomas S. Winter serves as the president and editor-in-chief of.
8842	Texas Highways still relies on paper printing not Human Events.
8843	Texas Highways still relies on paper printing not the paper that Thomas S. Winter serves as the president and editor-in-chief of.
8844	Texas Highways still relies on paper printing not the paper that Thomas S. Winter serves on.
8845	War/Dance is a newer documentary than The Sorrow and the Pity.
8846	The poet who wrote Une Tempete and first performed it in Tunisia is French.
8847	The author of "The Origins of Totalitarianism" was German-born.
8848	A women's cricket team based in an American city featured an American sportswoman named Ellyse Alexander Perry. Ashleigh Gardner played for this team as well. The Death Set formed in this city.
8849	A women's cricket team based in an Australian city featured an Australian sportswoman named Ellyse Alexander Perry. Ashleigh Gardner played for this team as well. The Death Set formed in this city.
8850	The Sydney Sixers, a women's cricket team based in Sydney, Australia, featured an Australian sportswoman named Ellyse Alexander Perry.
8851	A women's cricket team based in Sydney, Australia featured an Scorps sportswoman named Ellyse Alexander Perry. Ashleigh Gardner played for this team as well.
8852	A women's cricket team based in an Australian city featured an Australian sportswoman named Ellyse Alexander Perry. Ashleigh Gardner played for this successful team as well. The Death Set formed in this city.
8853	A women's cricket team based in an Scorps city featured an Scorps sportswoman named Ellyse Alexander Perry. Ashleigh Gardner played for this team as well. The Death Set formed in this city.
8854	A women's cricket team based in Sydney, Australia featured an Australian sportswoman named Ellyse Alexander Perry. Ashleigh Gardner played for this team as well.
8855	The Mercury tracer is based on variations of the Mazada Protege which is manufactured by the Mazda Familia company.
8856	The Mercury tracer is based on variations of the sporty Mazada Protege which is manufactured by the Mazda Familia company.
8857	Gone with the Wind (novel) was penned by an Greek writer. This Greek writer and the historian that described the Minoan civilization were not both philosophical writers.
8858	Gone with the Wind (novel) was penned by an American writer who died in 1902. This American writer and the historian that described the Minoan civilization were not both philosophical writers.
8859	The historian that described the Minoan civilization, and Margaret Mitchell were not both philosophical writers.
8860	The academic who described the Minoan civilization, and Margaret Mitchell were not both philosophical writers.
8861	Gone with the Wind (novel) was penned by an American writer. This American writer and the historian that described the Minoan civilization were not both philosophical writers.
8862	The historian that described the Minoan civilization, and Margaret Mitchell were both philosophical writers.
8863	Gone with the Wind (novel) was penned by an Canadian writer. This Canadian writer and the historian that described the Minoan civilization were not both philosophical writers.
8864	The 20th-century historian who described the Minoan civilization, and Margaret Mitchell were not both philosophical writers.
8865	Will Durant and Margaret Mitchell were not both philosophical writers.
8866	The military historian that described the civilization that Linear A originated from was a philosophical writer. Margaret Mitchell wasn't.
8867	The historian that described the civilization that Linear A originated from was a philosophical writer. Margaret Mitchell wasn't.
8868	Gone with the Wind (novel) was penned by an Episcopalian writer. This Episcopalian writer and the historian that described the Minoan civilization were not both philosophical writers.
8869	The magazine, which had Jean-Louis Comolli as its editor in chief from 1966 to 1978, was founded in the year 1951 in Norway.
8870	The magazine, which had Jean-Louis Comolli as its editor in chief from 1966 to 1978, was founded in the year 1951.
8871	John Alexander and Trent Alexander-Arnold are professional footballers from Johnstone.
8872	John Alexander and Trent Alexander-Arnold are professional footballers from England.
8873	Creeks separates the islands where the awards, where Femi Jacobs won the award for Best Actor in a Comedy, were held.
8874	Creeks separates the islands where the awards, where an actor won the award for Best Actor in a Comedy, were held. This actor stars in a dramatic 2015 Nigerian film "The Visit".
8875	Creeks separates the islands where the awards, where an actor won the award for Best Actor in a Comedy, were held. This actor stars in a 2015 Nigerian film "The Visit".
8876	Creeks separates the islands where the awards, where Femi Jacobs won the award for Best Actor, were held.
8877	Creeks separates the islands where the awards, where Femi Jacobs won the award for Best Actor in a Golden Icons Academy Movie Awards, were held.
8878	Creeks separates the islands where the awards, where Femi Jacobs won the award for Best Actor in a Comedy, were held.
8879	Creeks separates the islands where the 2015 Africa Magic Viewers Choice Awards were held.
8880	Mina Loy and Raymond Carver are not both British writers.
8881	Farda Amiga won a race at the Saratoga Race course foaled February 1, 1999.
8882	Farda Amiga lost a race at the Saratoga Race course foaled February 1, 1999.
8883	Farda Amiga won a race at the Saratoga Race Course course foaled February 1, 1999.
8884	The city home to Guangxi University of Technology has a greater area than another city located further west. This other city is where Xiachengzi Railway Station is located in.
8885	The city home to Guangxi University of Technology has a greater area than Muling.
8886	The home to Guangxi University of Technology has a greater area than Muling.
8887	A city in Mengshan County is home to a university of technology. It has a greater area than Muling.
8888	The city home to Guangxi University of Technology has a greater area than another city. This other city is where Xiachengzi Railway Station is located in.
8889	A city in Mengshan County is home to a award winning university of technology. It has a greater area than Muling.
8890	The city home to Guangxi University of Technology has a greater campus area than Muling.
8891	Liuzhou has a greater area than Muling.
8892	American rapper and actor, from Cleveland, Ohio, who guest-featured in the album featuring the single Pop That, first released a mixtape in 2006.
8893	American rapper and actor, from Cleveland, Ohio, who guest-featured in the 2018 album featuring the single Pop That, first released a mixtape in 2006.
8894	American rapper and actor, from Cleveland, Ohio, who guest-featured in the album "Excuse My French" first released a mixtape in 2006.
8895	An American rapper and actor, from Cleveland, Ohio first released a mixtape in 2006. He also guest-featured on an album. It featured the single that Lee on the Beats produced for French Montana.
8896	American rapper and actor who guest-featured in the album featuring the single Pop That, first released a mixtape in 2006.
8897	An American rapper and actor, from Cleveland, Ohio first released a mixtape in 2006. He also guest-featured on an album. It featured the single that Lee on the Beats produced for rapper and actor French Montana.
8898	French rapper and actor, from Cleveland, Ohio, who guest-featured in the album featuring the single Pop That, first released a mixtape in 2006.
8899	Wild About Harry is a comedy album by "The Bob & Tom Show", which was first released in November 2003, this CD's theme is honoring the many people who do impersonations of late sportscaster Harry Caray, was an American sportscaster on radio and television, and died in 1998.
8900	Wild About Harry is a comedy album by "The Bob & Tom Show", which was first released in November 2003, this CD's theme is honoring the many people who do impersonations of late sportscaster Harry Caray, was an American sportscaster on radio and television, and died of cancer in 1998.
8901	The film written and directed by Will Finn, was released 12 years before Pete's Dragon.
8902	The film written and directed by Will Finn, was released before Pete's Dragon.
8903	The comedy film written and directed by Will Finn, was released before another film. The musician Daniel Hart composed the score for this other film.
8904	The film written and directed by Will Finn, was released before another film. The musician Daniel Hart composed the score for this other film.
8905	This film was written and directed by the same individual that directed Legends of Oz: Dorothy's Return, with Daniel St. Pierre. It was released before Pete's Dragon, directed by Sam Kenison.
8906	The film Home on the Range was released before Pete's Dragon.
8907	This film was written and directed by the same individual that directed Legends of Oz: Dorothy's Return, with Daniel St. Pierre. It was released before Pete's Dragon.
8908	The film directed by Will Finn, was released before Pete's Dragon.
8909	The Structure of Liberty is about political philosophies.
8910	Born in Orlando, Cotton Mather was known for his promotion of inoculation for disease prevention and owned the slave Onesimus.
8911	Cotton Mather was known for his promotion of inoculation for disease prevention and owned the slave Onesimus.
8912	Puklo srce is an album by a singer who lives in Belgrade.
8913	Puklo srce is an album by a singer who has lived in in Belgrade for 4 years.
8914	The 2006-07 New Orleans/Oklahoma City Hornets season was the team's 5th in the NBA, the favorite Hornets split their games between the New Orleans Arena and the Ford Center, the multi-purpose indoor arena Smoothie King Center, located in the city's Central Business District, in New Orleans, Louisiana.
8915	The 2006-07 New Orleans/Oklahoma City Hornets season was the team's 5th in the NBA, the Hornets split their games between the New Orleans Arena and the Ford Center, the multi-purpose indoor arena Smoothie King Center, located in the city's Central Business District, in New Orleans, Louisiana.
8916	One of the directors of Mediastan is well-known for founding WikiLeaks in 2006.
8917	The 1990–91 UNLV Runnin' Rebels basketball team coached by Jerry Tarkanian lost in the semifinals of the 1991 NCAA tournament to Duke.
8918	Michael O'Keefe played Ben Meechum in this movie. Both the tragic hero as a character and that film are dramas.
8919	Michael O'Keefe played Ben Meechum in this American movie. Both the tragic hero as a protagonist and that film are dramas.
8920	Drama is the genre that both the tragic hero as a protagonist and the film The Great Santini fall into.
8921	The star of Split Image (film) played Ben Meechum in this 1995 movie. Both the tragic hero as a protagonist and that film are dramas.
8922	The star of Split Image (film) played Ben Meechum in this movie. Both the tragic hero as a protagonist and that film are dramas.
8923	Michael O'Keefe played Ben Meechum in this movie. Both the tragic hero as a protagonist and that film are dramas.
8924	The team with an 11-1 regular season record played in the 2004 Nokia Sugar Bowl for the BCS title game.
8925	Brewster M. Higley wrote the lyrics to the theme song that was used by the Western film series that included the movie Rock River Renegades.
8926	Dr. Brewster M. Higley wrote the lyrics to the theme song that was used by the American film series that included the movie Rock River Renegades.
8927	Dr. S. Roy Luby wrote the lyrics to the theme song that was used by the Western film series Range Busters.
8928	Dr. Brewster M. Higley wrote the lyrics to the theme song that not was used by the Western film series that included the movie Rock River Renegades.
8929	Dr. Brewster M. Higley wrote the lyrics to the theme song that was used by a film series of the same genre as Destry. This film series included the movie Rock River Renegades.
8930	Australian Dr. Brewster M. Higley wrote the lyrics to the theme song that was used by the Western film series that included the movie Rock River Renegades.
8931	Dr. Brewster M. Higley wrote the lyrics to the theme song that was used by the Western film series Range Busters.
8932	Dr. Brewster M. Higley wrote the lyrics to the theme song that was used by the Western film series that included the movie Rock River Renegades.
8933	Dr. Brewster M. Higley wrote the lyrics to the theme song that was used by a film series of the same genre as Destry. This film series included the action movie Rock River Renegades.
8934	Oklahoma City Thunder won the Northwest Division in 2015-16. Their first season under current the head coach played basketball under at NCAA. He was also coach of the 2013–14 Kennesaw State Owls men's basketball team.
8935	A team won the Northwest Division in 2015-16. Their first season under current head coach Lewis Preston played basketball at the National Basketball Association. A player from the team was the solo cover athlete of NBA 2K15.
8936	A team won the National Basketball Association in 2015-16. Their first season under current head coach Lewis Preston played basketball at the University of Florida. A player from the team was the solo cover athlete of NBA 2K15.
8937	Oklahoma City Thunder won the Northwest Division in 2015-16, their first season under current head coach Billy Donovan.
8938	Oklahoma City Thunder won the Northwest Division in 2015-16. Their first season under current the head coach played basketball under at the University of Florida. He was also coach of the 2013–14 Kennesaw State Owls men's basketball team.
8939	Oklahoma City Thunder won the Chesapeake Energy Arena in 2015-16. Their first season under current the head coach Lewis Preston played basketball under at the University of Florida.
8940	Oklahoma City Thunder won the Northwest Division in 2015-16. Their first season under current the Armenian head coach Lewis Preston played basketball under at the University of Florida.
8941	Oklahoma City Thunder won the Northwest Division in 2015-16. Their first season under current the head coach Lewis Preston played basketball under at the University of Florida.
8942	Oklahoma City Thunder won the NBA's Northwest Division in 2015-16. Their first season under current the head coach played basketball under at the University of Florida. He was also coach of the 2013–14 Kennesaw State Owls men's basketball team.
8943	Oklahoma City Thunder won the Northwest Division in 2015-16. Their first season under current the head coach Lewis Preston played basketball under at the National Basketball Association.
8944	Kenyan-Mexican Academy Award-winning actress Lupita Nyong'o is a star of Star Wars: The Last Jedi.
8945	The movie that was the directorial debut of Jonathan Glazer included the musical piece Lujon, another movie that includes this piece, and that has the letter "B" in it, is The Big Lebowski.
8946	Monorail is a rock band. So is the band whose drummer is Patrick Ramos.
8947	Monorail and Versus are both rock bands.
8948	Monorail is a rock band. So is the band whose drummer is a man. This man featured in the +/- album You Are Her in 2010.
8949	Monorail is a rock band. So is the band whose drummer is a man. This man featured in the +/- album You Are Here.
8950	Alan Furst, not H. P. Lovecraft, is the author that is famous for writing historical spy novels.
8951	H. P. Lovecraft is an American author. He is not the author that is famous for writing historical spy novels. The famous author is the one who wrote The Polish Officer (1995).
8952	H. P. Lovecraft is an author. He is not the author that is famous for writing historical spy novels. The famous author is the one who wrote The Polish Officer (1995).
8953	The lakes that are located in Menindee County, are located near a town located on the banks of nagar.
8954	The lakes that are located in Menindee County, are located near a fishing town located on the banks of the Darling River.
8955	The lakes that are located in Menindee County, are located near a town located on the banks of the Darling River.
8956	There are lakes that are located in Menindee County Missouri. They are located near a town located on the banks of the body of water named after Ralph Darling.
8957	Menindee Lakes are located near a town located on the banks of the Darling River.
8958	There are lakes that are located in Menindee County. They are located near a town located on the banks of the body of water named after Ralph Darling.
8959	The lakes that are located in Menindee County, are located near a place located on the banks of the Darling River.
8960	In Search of the Castaways was company owner's production that was based on Jules Verne's 1868 graphic novel "Captain Grant's Children". The company owner provided the voice for Mickey in the 1936 film "Moving Day". It was not based on the prequel to The Monkey's Uncle.
8961	In Search of the Castaways was company owner's production that was based on Jules Verne's 1868 novel "Twenty Thousand Leagues Under the Sea". The company owner provided the voice for Mickey in the 1936 film "Moving Day". It was not based on the prequel to The Monkey's Uncle.
8962	In Search of the Castaways was company owner's production that was based on Jules Verne's 1868 novel "Captain Grant's Children". The company owner provided the voice for Mickey in the 1936 film "Moving Day". It was not based on the prequel to The Monkey's Uncle.
8963	In Search of the Castaways was the Walt Disney production that was based on Jules Verne's 1868 novel "In Search of the Castaways". It was not based on the prequel to The Monkey's Uncle.
8964	In Search of the Castaways was the Walt Disney 1955 production that was based on Jules Verne's 1868 novel "Captain Grant's Children". It was not based on the prequel to The Monkey's Uncle.
8965	In Search of the Castaways was the Verne production that was based on Jules Verne's 1868 novel "Captain Grant's Children". It was not based on the prequel to The Monkey's Uncle.
8966	In Search of the Castaways was the Walt Disney production that was based on Jules Verne's 1868 novel "Captain Grant's Children", not The Misadventures of Merlin Jones.
8967	In Search of the Castaways was the Walt Disney production that was based on Jules Verne's 1868 novel "Captain Grant's Children". It was not based on the prequel to The Monkey's Uncle.
8968	The Union established the advisory board that developed the first ironclad warship in Dover, England.
8969	The Union established the advisory board that developed the first ironclad warship.
8970	This movie was directed by Damien Chazelle and won the 2017 Guild of Music Supervisors Awards.
8971	The band Blue Peter opened for more people than the band who had the song Hey Leonardo (She Likes Me for Me).
8972	The band opened for more major international comedians than the band who had the song Hey Leonardo (She Likes Me for Me). The same band released Test Patterns for Living.
8973	The band Blue Peter opened for more major international acts than the band who had the song Hey Leonardo (She Likes Me for Me).
8974	The band Blue Peter opened for more major international musicians than the band who had the song Hey Leonardo (She Likes Me for Me).
8975	The band opened for more major international acts than the band who had the song Hey Leonardo (She Likes Me for Me). The same band released Test Patterns for Living.
8976	The band Blue Peter opened for more major international acts than Blessid Union of Souls.
8977	Dolly Records is the name of the record label owned by one of the three artists responsible for creating the 1993 album Honky Tonk Angels.
8978	Gerry Bertier was known as being on the team that was portrayed in the 2000 sports film,Remember the Titans.
8979	The Commander of the second human spaceflight mission in the United States Apollo space program was born in 1928.
8980	The WS-15, code name Emei, is a Chinese after burning turbofan engine, a stealth, twinjet, fifth-generation fighter aircraft developed by China's Chengdu Aerospace Corporation for the People's Liberation Army Air Force.
8981	The WS-15, code name Emei, is a Russian after burning turbofan engine, a stealth, twinjet, fifth-generation fighter aircraft developed by China's Chengdu Aerospace Corporation for the People's Liberation Army Air Force.
8982	The WS-15, code name Emei, is a Chinese after burning turbofan aircraft, a stealth, twinjet, fifth-rate fighter aircraft developed by China's Chengdu Aerospace Corporation for the People's Liberation Army Air Force.
8983	The WS-15, code name Emei, is a Chinese after burning turbofan engine, a stealth, twinjet, fifth-generation fighter aircraft developed by China's Chengdu Aerospace Corporation for the People's Liberation Army Air Force in 1976.
8984	Nekeshia Shiondrail Henderson is an American former professional basketball guard who played college basketball for The Texas Longhorns women's basketball team, representing The University of Texas.
8985	Nekeshia Shiondrail Henderson is an American former professional basketball player who played college basketball for a team Karen Aston has head coached since April 2012, representing The University of Texas.
8986	Nekeshia Shiondrail Henderson is an American former professional basketball player who played college basketball for a team Karen Aston has head coached since April 1, 2012, representing The University of Texas.
